date,spy_ret,payment_yield,cash_usd,n_payers,py_quintile,vix_lag,dow,month
2023-01-24,-0.0010732912,1.59572e-05,618809167.32,2,2,19.8099994659,1,1
2023-01-25,0.0003747973,6.5695e-05,2544867665.14,4,4,19.2000007629,2,1
2023-01-27,0.0022976965,0.0001546678,6059583028.41,6,5,18.7299995422,4,1
2023-01-30,-0.0125468261,0.0001030597,4046952570.64,6,5,18.5100002289,0,1
2023-01-31,0.0147033493,3.08089e-05,1194627583.82,4,3,19.9400005341,1,1
2023-02-06,-0.0061113605,0.0001009725,4030183366.82,8,5,18.3299999237,0,2
2023-02-07,0.0130786327,1.54889e-05,614439032.88,2,2,19.4300003052,1,2
2023-02-10,0.0023336663,3.56e-08,1404464.49,1,1,20.7099990845,4,2
2023-02-13,0.0117389911,6.08267e-05,2402442188.8,2,4,20.5300006866,0,2
2023-02-14,-0.0004601699,4.33252e-05,1731280169.46,2,3,20.3400001526,1,2
2023-02-15,0.0032473737,5.6981e-06,227591760.16,3,1,18.9099998474,2,2
2023-02-16,-0.0137688102,8.29143e-05,3322498189.52,1,4,18.2299995422,3,2
2023-02-17,-0.0024982586,6.75443e-05,2669330808.38,7,4,20.1700000763,4,2
2023-02-21,-0.0200609272,4.99759e-05,1970100627.06,4,4,20.0200004578,1,2
2023-02-22,-0.0013781047,2.3726e-06,91653137.64,1,1,22.8700008392,2,2
2023-02-23,0.0053194035,7.3499e-06,283538251.49,1,1,22.2900009155,3,2
2023-02-24,-0.0106823709,3.82573e-05,1483701449.55,7,3,21.1399993896,4,2
2023-02-27,0.0034058381,0.0001107651,4249819645.11,12,5,21.6700000763,0,2
2023-02-28,-0.0036959776,9.4308e-06,363072261.02,3,2,20.9500007629,1,2
2023-03-01,-0.0038359145,5.51814e-05,2116551044.16,2,4,20.7000007629,2,3
2023-03-02,0.0077772899,5.2056e-06,198903060.81,1,1,20.5799999237,3,3
2023-03-03,0.0160378194,0.0001339858,5159293804.26,5,5,19.5900001526,4,3
2023-03-06,0.0006927405,7.49586e-05,2932667047.34,11,4,18.4899997711,0,3
2023-03-07,-0.0153287319,0.0001634195,6398025496.88,10,5,18.6100006104,1,3
2023-03-08,0.00163212,4.37946e-05,1688315676.62,3,3,19.5900001526,2,3
2023-03-09,-0.0184498537,0.0001294816,4999767390.84,1,5,19.1100006104,3,3
2023-03-10,-0.0144294461,5.7096e-05,2164014651.23,6,4,22.6100006104,4,3
2023-03-13,-0.0014252502,4.40828e-05,1646686012.76,10,3,24.7999992371,0,3
2023-03-14,0.0165300651,1.45147e-05,541413555.73,5,2,26.5200004578,1,3
2023-03-15,-0.0062543388,1.14198e-05,433013405.01,4,2,23.7299995422,2,3
2023-03-16,0.0175451772,5.3904e-06,203115373.56,1,1,26.1399993896,3,3
2023-03-17,-0.015450242,0.0001062276,4072950096.08,16,5,22.9899997711,4,3
2023-03-20,0.0096156314,7.50247e-05,2832133547.85,8,4,25.5100002289,0,3
2023-03-21,0.0131305266,4.51117e-05,1719312452.38,8,3,24.1499996185,1,3
2023-03-22,-0.0170464973,1.232e-05,475709700.37,2,2,21.3799991608,2,3
2023-03-23,0.0027033948,2.95157e-05,1120254859.93,2,3,22.2600002289,3,3
2023-03-24,0.0065620126,3.12117e-05,1187826503.95,6,3,22.6100006104,4,3
2023-03-27,0.0018698427,0.000105679,4048233367.75,18,5,21.7399997711,0,3
2023-03-28,-0.0022446572,7.54017e-05,2893803085.42,5,4,20.6000003815,1,3
2023-03-29,0.0145348835,7.934e-06,303811196.66,3,1,19.9699993134,2,3
2023-03-30,0.0058552537,3.1604e-05,1227781334.08,3,3,19.1200008392,3,3
2023-03-31,0.0140946303,0.0001081317,4225399615.85,7,5,19.0200004578,4,3
2023-04-03,0.0038105413,0.0001734657,6873955396.78,15,5,18.7000007629,0,4
2023-04-04,-0.0055481171,2.0915e-05,831959983.24,4,2,18.5499992371,1,4
2023-04-05,-0.0026182673,1.48153e-05,586057112.63,3,2,19.0,2,4
2023-04-06,0.0039008742,3.841e-06,151540839.81,1,1,19.0799999237,3,4
2023-04-10,0.0010263763,6.72184e-05,2662375096.9,3,4,18.3999996185,0,4
2023-04-11,0.0002685869,1.30365e-05,516877204.27,1,2,18.9699993134,1,4
2023-04-12,-0.0040759871,2.7105e-06,107496042.85,2,1,19.1000003815,2,4
2023-04-14,-0.0024427643,2.45701e-05,983348070.75,5,3,17.7999992371,4,4
2023-04-17,0.0035882534,9.30041e-05,3713127145.51,18,5,17.0699996948,0,4
2023-04-18,0.0006522419,3.97977e-05,1594597643.34,9,3,16.9500007629,1,4
2023-04-20,-0.0054571152,9.3412e-06,374460164.63,2,2,16.4599990845,3,4
2023-04-21,0.0007769431,3.2839e-06,130921912.42,2,1,17.1700000763,4,4
2023-04-24,0.0010431651,0.0001640734,6546390869.61,9,5,16.7700004578,0,4
2023-04-25,-0.0158738294,3.252e-06,129888111.75,1,1,16.8899993896,1,4
2023-04-26,-0.0042356217,6.74206e-05,2650088400.33,4,4,18.7600002289,2,4
2023-04-28,0.0085351688,3.18104e-05,1269854108.06,2,3,17.0300006866,4,4
2023-05-01,-0.0010097442,0.0001497242,6027928364.53,8,5,15.779999733,0,5
2023-05-02,-0.0112392321,3.9079e-06,157174322.08,2,1,16.0799999237,1,5
2023-05-05,0.018512576,1.5116e-05,592769606.07,1,2,20.0900001526,4,5
2023-05-08,0.0002665471,8.98953e-05,3590487879.43,7,5,17.1900005341,0,5
2023-05-09,-0.0043853215,1.37454e-05,549147322.75,1,2,16.9799995422,1,5
2023-05-12,-0.0013102869,6.0758e-06,242379393.69,1,1,16.9300003052,4,5
2023-05-15,0.0034500679,1.85223e-05,737929928.32,7,2,17.0300006866,0,5
2023-05-16,-0.0066826704,0.0001417246,5665805781.77,11,5,17.1200008392,1,5
2023-05-18,0.0096332151,9.22374e-05,3707249475.54,2,5,16.8700008392,3,5
2023-05-19,-0.0014550864,1.30587e-05,529919016.1,2,2,16.0499992371,4,5
2023-05-22,0.0004061283,4.53302e-05,1836804854.48,7,3,16.8099994659,0,5
2023-05-23,-0.0112228375,1.92919e-05,782034950.4,5,2,17.2099990845,1,5
2023-05-25,0.0086598983,1.30261e-05,518332230.21,2,2,20.0300006866,3,5
2023-05-26,0.0129506697,2.9732e-05,1193331864.88,6,3,19.1399993896,4,5
2023-05-30,0.000380943,0.0001392063,5659584834.43,11,5,17.9500007629,1,5
2023-06-01,0.0095010199,2.06485e-05,835148718.97,2,2,17.9400005341,3,6
2023-06-02,0.0144611588,0.0001276865,5213482755.54,4,5,15.6499996185,4,6
2023-06-05,-0.0019162631,0.0001430293,5924389271.51,13,5,14.6000003815,0,6
2023-06-06,0.0021774588,3.1269e-05,1292704138.27,7,3,14.7299995422,1,6
2023-06-07,-0.0034577272,3.1487e-06,130455907.69,1,1,13.9600000381,2,6
2023-06-08,0.0060485691,0.0001487125,6140069762.05,2,5,13.9399995804,3,6
2023-06-09,0.0017943024,0.000112482,4672266290.81,7,5,13.6499996185,4,6
2023-06-12,0.0090718631,1.66151e-05,691394903.89,7,2,13.8299999237,0,6
2023-06-13,0.0065929367,5.60074e-05,2351749487.61,10,4,15.0100002289,1,6
2023-06-14,0.0011908327,1.18957e-05,502791205.41,3,2,14.6099996567,2,6
2023-06-15,0.0123976703,1.45958e-05,617652169.05,5,2,13.8800001144,3,6
2023-06-16,-0.0070944749,1.97996e-05,848248190.18,4,2,14.5,4,6
2023-06-20,-0.0051881828,4.51127e-05,1918997652.78,5,3,13.5399999619,1,6
2023-06-21,-0.0051237254,1.10181e-05,466255142.71,3,2,13.8800001144,2,6
2023-06-22,0.0036097101,2.07511e-05,873626724.76,1,2,13.1999998093,3,6
2023-06-23,-0.007560006,1.13025e-05,477554240.25,1,2,12.9099998474,4,6
2023-06-26,-0.004085753,6.03512e-05,2530696812.46,12,4,13.4399995804,0,6
2023-06-27,0.0109633111,2.94398e-05,1229448693.78,4,3,14.25,1,6
2023-06-29,0.0039413613,2.81471e-05,1188951012.78,2,3,13.4300003052,3,6
2023-06-30,0.0118007204,0.0001088488,4615968162.6,10,5,13.5399999619,4,6
2023-07-03,0.0011505364,0.0001596215,6848971574.18,13,5,13.5900001526,0,7
2023-07-05,-0.0014871981,1.74227e-05,748427595.07,3,2,13.5699996948,2,7
2023-07-06,-0.0078306618,8.7639e-06,375910541.16,2,2,14.1800003052,3,7
2023-07-10,0.0025311045,7.57133e-05,3214009752.63,4,4,14.8299999237,0,7
2023-07-11,0.0063685297,1.3871e-05,590310392.45,3,2,15.0699996948,1,7
2023-07-14,-0.0006228285,3.96116e-05,1723717231.36,6,3,13.6099996567,4,7
2023-07-17,0.0034722168,7.96013e-05,3461729203.77,17,4,13.3400001526,0,7
2023-07-18,0.0074305876,3.79466e-05,1655966688.64,10,3,13.4799995422,1,7
2023-07-20,-0.0066344891,8.4986e-06,374460164.63,2,1,13.7600002289,3,7
2023-07-21,0.0,1.55086e-05,678797074.7,3,2,13.9899997711,4,7
2023-07-24,0.0044672908,6.5186e-05,2853130333.36,8,4,13.6000003815,0,7
2023-07-25,0.0027300533,0.0001242817,5463992139.08,7,5,13.9099998474,1,7
2023-07-26,0.0001537136,6.01137e-05,2650088400.33,4,4,13.8599996567,2,7
2023-07-28,0.0097903231,6.1991e-06,271514517.29,3,1,14.4099998474,4,7
2023-07-31,0.0019040425,8.8779e-05,3926505136.93,5,5,13.3299999237,0,7
2023-08-01,-0.0028615687,2.87101e-05,1272206542.32,4,3,13.6300001144,1,8
2023-08-07,0.0087285287,8.30185e-05,3590487879.43,7,4,17.1000003815,0,8
2023-08-11,-0.0005830992,1.89603e-05,818366751.86,3,2,15.8500003815,4,8
2023-08-14,0.0055200078,6.06681e-05,2617038246.36,3,4,14.8400001526,0,8
2023-08-15,-0.0116488605,9.92707e-05,4305874602.7,13,5,14.8199996948,1,8
2023-08-17,-0.0076198844,8.71842e-05,3710144594.13,2,4,16.7800006866,3,8
2023-08-18,0.0004813116,3.5656e-05,1505786109.11,8,3,17.8899993896,4,8
2023-08-21,0.0065062917,3.60649e-05,1523788610.23,4,3,17.2999992371,0,8
2023-08-22,-0.0027086139,5.3667e-05,2282255772.68,8,4,17.1299991608,1,8
2023-08-24,-0.0138590708,1.2087e-05,518332230.21,2,2,15.9799995422,3,8
2023-08-25,0.0070497985,3.30509e-05,1397692543.61,6,3,17.2000007629,4,8
2023-08-28,0.0063413609,6.44494e-05,2744719973.97,9,4,15.6800003052,0,8
2023-08-29,0.0144547695,4.66984e-05,2001364503.7,6,4,15.0799999237,1,8
2023-08-31,-0.0014633903,5.908e-07,25790407.07,1,1,13.8800001144,3,8
2023-09-01,0.0018652078,7.41026e-05,3230276604.96,11,4,13.5699996948,4,9
2023-09-05,-0.0043219313,7.63802e-05,3335768124.18,6,4,13.0900001526,1,9
2023-09-06,-0.0067224403,3.0877e-06,134269099.34,1,1,14.0100002289,2,9
2023-09-07,-0.0030702235,3.262e-06,140892380.3,1,1,14.4499998093,3,9
2023-09-08,0.0015060872,6.79707e-05,2926785387.37,6,4,14.3999996185,4,9
2023-09-11,0.0065766369,7.1674e-06,309090274.57,3,1,13.8400001526,0,9
2023-09-12,-0.0054856102,0.0001049605,4556124544.76,9,5,13.8000001907,1,9
2023-09-13,0.0011659892,1.7183e-06,74180198.09,1,1,14.2299995422,2,9
2023-09-14,0.0086223724,0.0001313822,5678366550.23,4,5,13.4799995422,3,9
2023-09-15,-0.0155208954,2.20011e-05,959093595.66,6,3,12.8199996948,4,9
2023-09-18,0.0005864397,0.0001506693,6466168532.59,23,5,13.7899999619,0,9
2023-09-19,-0.0020738305,3.77312e-05,1620231683.4,6,3,14.0,1,9
2023-09-20,-0.0091933249,1.4153e-05,606491622.81,4,2,14.1099996567,2,9
2023-09-21,-0.0165283598,2.0576e-05,873626724.76,1,2,15.1400003433,3,9
2023-09-25,0.0042051891,8.42449e-05,3509876358.13,13,4,17.2000007629,0,9
2023-09-26,-0.0146912661,5.82874e-05,2438627424.64,3,4,16.8999996185,1,9
2023-09-27,0.0003991333,1.47004e-05,605999891.13,3,2,18.9400005341,2,9
2023-09-28,0.0057974446,3.20703e-05,1322572493.46,4,3,18.2199993134,3,9
2023-09-29,-0.0024269067,0.0001076335,4464516604.27,8,5,17.3400001526,4,9
2023-10-02,-0.0003977108,0.0002316984,9587264970.58,23,5,17.5200004578,0,10
2023-10-03,-0.0133860693,3.56848e-05,1475986616.37,5,3,17.6100006104,1,10
2023-10-04,0.0072819738,8.8651e-06,361766074.48,2,2,19.7800006866,2,10
2023-10-05,-0.0003767806,6.2715e-06,257792665.49,1,1,18.5799999237,3,10
2023-10-06,0.0118728116,1.29618e-05,532596562.2,4,2,18.4899997711,4,10
2023-10-09,0.0064021976,4.60629e-05,1915186987.43,4,4,17.4500007629,0,10
2023-10-10,0.0052048392,2.12023e-05,887182964.67,5,2,17.7000007629,1,10
2023-10-11,0.0040962828,2.5557e-06,107496042.85,2,1,17.0300006866,2,10
2023-10-13,-0.004980869,3.47748e-05,1459721245.81,5,3,16.6900005341,4,10
2023-10-16,0.0105214567,9.64221e-05,4027294274.08,20,5,19.3199996948,0,10
2023-10-17,-4.59121e-05,3.63829e-05,1535605528.44,8,3,17.2099990845,1,10
2023-10-20,-0.0122880433,1.3439e-05,554716263.06,4,2,21.3999996185,4,10
2023-10-23,-0.0017332106,0.0001478645,6028339615.2,11,5,21.7099990845,0,10
2023-10-24,0.0075393937,0.0001353846,5509975900.66,7,5,20.3700008392,1,10
2023-10-25,-0.0143521871,6.77951e-05,2779976512.08,5,4,18.9699993134,2,10
2023-10-30,0.0119557898,9.87749e-05,3926505136.93,5,5,21.2700004578,0,10
2023-10-31,0.0062802663,3.9072e-06,157174322.08,2,1,19.75,1,10
2023-11-03,0.0091233926,2.53868e-05,1058520524.62,2,3,15.6599998474,4,11
2023-11-06,0.00230049,7.66018e-05,3223105896.06,6,4,14.9099998474,0,11
2023-11-07,0.0028460378,2.30831e-05,973481887.81,2,3,14.8900003433,1,11
2023-11-10,0.0156048061,5.7718e-06,242379393.69,1,1,15.2899999619,4,11
2023-11-13,-0.0009531852,1.05668e-05,450665678.76,3,2,14.1700000763,0,11
2023-11-14,0.0194007326,4.18524e-05,1783265824.86,2,3,14.7600002289,1,11
2023-11-15,0.0021170451,5.5927e-06,242920782.33,4,1,14.1599998474,2,11
2023-11-16,0.0012231327,7.96505e-05,3466954632.54,1,4,14.1800003052,3,11
2023-11-17,0.0012438033,6.50678e-05,2835674977.35,7,4,14.3199996948,4,11
2023-11-20,0.0076976001,3.80082e-05,1658470813.39,4,3,13.8000001907,0,11
2023-11-21,-0.0021794143,3.02432e-05,1329807461.5,3,3,13.4099998474,1,11
2023-11-22,0.0038608336,2.089e-06,91653137.64,1,1,13.3500003815,2,11
2023-11-24,0.0006153549,5.85643e-05,2579403358.56,9,4,12.8500003815,4,11
2023-11-27,-0.0018009594,0.0001210332,5334059489.2,9,5,12.4600000381,0,11
2023-11-28,0.0009901023,5.94976e-05,2617398192.43,8,4,12.6899995804,1,11
2023-11-30,0.0039374598,3.572e-06,157183436.85,2,1,12.9799995422,3,11
2023-12-01,0.0059158901,6.77998e-05,2995226290.49,8,4,12.9200000763,4,12
2023-12-04,-0.0052494089,0.0001824148,8106308413.64,18,5,12.6300001144,0,12
2023-12-05,-0.0001970622,1.82201e-05,805428653.3,2,2,13.0799999237,1,12
2023-12-06,-0.0040297773,1.15768e-05,511658059.39,3,2,12.8500003815,2,12
2023-12-08,0.0042991536,0.0001276041,5659837786.67,10,5,13.0600004196,4,12
2023-12-12,0.0045672329,2.57124e-05,1149824146.86,7,3,12.6300001144,1,12
2023-12-13,0.0137901181,1.09805e-05,493275775.33,2,2,12.0699996948,2,12
2023-12-14,0.0032093725,0.0001571286,7156007810.12,6,5,12.1899995804,3,12
2023-12-15,-0.0056778948,4.1562e-05,1898905477.34,8,3,12.4799995422,4,12
2023-12-18,0.0056250713,0.0002130113,9676912410.29,28,5,12.279999733,0,12
2023-12-19,0.0060808846,4.80275e-05,2194117168.68,2,4,12.5600004196,1,12
2023-12-20,-0.0138572711,1.22962e-05,565161698.62,5,2,12.529999733,2,12
2023-12-22,0.0020096925,3.4557e-06,158118152.54,2,1,13.6499996185,4,12
2023-12-26,0.0042225272,1.65475e-05,758656782.4,3,2,13.029999733,1,12
2023-12-28,0.0003777312,3.07016e-05,1416082474.54,3,3,12.4300003052,3,12
2023-12-29,-0.0028949734,7.02854e-05,3243073729.47,7,4,12.470000267,4,12
2024-01-02,-0.0055963554,8.1077e-05,3730186667.88,11,4,12.4499998093,1,1
2024-01-03,-0.0081666887,1.64401e-05,752140654.44,3,2,13.1999998093,2,1
2024-01-04,-0.0032210792,3.67993e-05,1669835618.43,1,3,14.0399999619,3,1
2024-01-05,0.0013696598,5.09711e-05,2305456721.3,5,4,14.1300001144,4,1
2024-01-08,0.0142759285,4.2285e-06,191521031.24,1,1,13.3500003815,0,1
2024-01-09,-0.0015170696,3.2987e-06,151540839.81,1,1,13.0799999237,1,1
2024-01-12,0.0006927397,0.0001539882,7100183172.17,2,5,12.4399995804,4,1
2024-01-16,-0.003671226,6.08587e-05,2808051987.24,16,4,12.6999998093,1,1
2024-01-18,0.0088928023,4.88454e-05,2232997439.43,3,4,14.7899999619,3,1
2024-01-19,0.0124661642,6.2762e-06,289473940.94,1,1,14.1300001144,4,1
2024-01-22,0.0021143369,9.86127e-05,4604929051.93,5,5,13.3000001907,0,1
2024-01-23,0.0029164818,2.7888e-06,130505083.24,2,1,13.1899995804,1,1
2024-01-24,0.0010931595,5.53257e-05,2596564319.03,3,4,12.5500001907,2,1
2024-01-26,-0.0012704037,1.48581e-05,701883811.94,2,2,13.4499998093,4,1
2024-01-29,0.0079193806,2.90679e-05,1371400852.97,4,3,13.2600002289,0,1
2024-01-30,-0.0007734532,7.42361e-05,3530134210.75,4,4,13.6000003815,1,1
2024-01-31,-0.0163173206,1.1264e-06,53524081.3,1,1,13.3100004196,2,1
2024-02-05,-0.0036411819,6.94638e-05,3323905615.96,7,4,13.8500003815,0,2
2024-02-06,0.0029033057,4.38334e-05,2089830999.41,4,3,13.6700000763,1,2
2024-02-09,0.0057794286,5.0249e-06,242379393.69,1,1,12.7899999619,4,2
2024-02-12,-0.000438949,4.8884e-05,2371556457.56,1,4,12.9300003052,0,2
2024-02-13,-0.0137730533,2.44751e-05,1186861435.43,1,3,13.9300003052,1,2
2024-02-15,0.006899738,7.70171e-05,3716798165.23,5,4,14.3800001144,3,2
2024-02-16,-0.0049799804,2.19638e-05,1067273390.5,2,3,14.0100002289,4,2
2024-02-20,-0.0055053952,3.78762e-05,1831327599.93,5,3,14.2399997711,1,2
2024-02-22,0.0206954983,1.9044e-06,91653137.64,1,1,15.3400001526,3,2
2024-02-23,0.0006896672,2.89089e-05,1420115604.27,6,3,14.5399999619,4,2
2024-02-26,-0.00366253,8.67765e-05,4265730759.25,10,4,13.75,0,2
2024-02-27,0.0018577491,1.89654e-05,928882313.57,4,2,13.7399997711,1,2
2024-02-28,-0.0013216478,2.7701e-06,135923823.91,1,1,13.4300003052,2,2
2024-02-29,0.0035949448,5.0491e-06,247425246.25,2,1,13.8400001526,3,2
2024-03-01,0.0093882639,1.73751e-05,854504681.43,2,2,13.3999996185,4,3
2024-03-04,-0.0010724146,0.0001687057,8374827738.41,15,5,13.1099996567,0,3
2024-03-05,-0.0099941348,0.0001350932,6699056717.65,10,5,13.4899997711,1,3
2024-03-06,0.005067249,2.8699e-06,140892380.3,1,1,14.4600000381,2,3
2024-03-07,0.0099264297,2.44124e-05,1204544758.32,1,3,14.5,3,3
2024-03-08,-0.0060022073,1.43701e-05,716083344.02,2,2,14.4399995804,4,3
2024-03-11,-0.00085985,3.75997e-05,1862397382.01,11,3,14.7399997711,0,3
2024-03-12,0.0107573747,3.8955e-05,1927871912.59,9,3,15.220000267,1,3
2024-03-13,-0.0015675114,1.4829e-06,74180198.09,1,1,13.8400001526,2,3
2024-03-14,-0.0019767788,0.0001294846,6466933217.51,4,5,13.75,3,3
2024-03-15,-0.0099427624,6.31235e-05,3146388253.09,10,4,14.3999996185,4,3
2024-03-18,0.0059431553,0.0001210838,5975402006.56,19,5,14.4099998474,0,3
2024-03-19,0.0055571437,3.52387e-05,1749341541.3,9,3,14.3299999237,1,3
2024-03-20,0.0092493035,9.475e-06,472979699.22,2,2,13.8199996948,2,3
2024-03-21,0.003304703,1.73407e-05,873626724.76,1,2,13.0399999619,3,3
2024-03-22,-0.0018958066,1.33286e-05,673718297.73,3,2,12.9200000763,4,3
2024-03-25,-0.0027628065,8.29467e-05,4184733401.42,18,4,13.0600004196,0,3
2024-03-26,-0.001847013,8.98398e-05,4519975341.04,10,5,13.1899995804,1,3
2024-03-27,0.0084038191,1.9296e-06,96900369.74,1,1,13.2399997711,2,3
2024-03-28,-0.0001910958,4.90814e-05,2485508422.95,7,4,12.779999733,3,3
2024-04-01,-0.0017397942,0.0002632593,13329057692.53,32,5,13.0100002289,0,4
2024-04-02,-0.0063581018,3.00773e-05,1520193648.71,3,3,13.6499996185,1,4
2024-04-03,0.001098501,7.2758e-06,365400470.65,2,1,14.6099996567,2,4
2024-04-04,-0.0122060918,3.0141e-06,151540839.81,1,1,14.3299999237,3,4
2024-04-05,0.0104468889,7.4372e-06,369352801.01,4,1,16.3500003815,4,4
2024-04-08,0.0005593388,1.97141e-05,989286138.37,2,2,16.0300006866,0,4
2024-04-09,0.0011567641,4.77781e-05,2398929833.12,3,4,15.1899995804,1,4
2024-04-10,-0.0100131174,7.2668e-06,365288708.35,3,1,14.9799995422,2,4
2024-04-11,0.0075468858,1.0844e-05,539648781.32,1,2,15.8000001907,3,4
2024-04-12,-0.013803077,7.1037e-06,356180750.81,2,1,14.9099998474,4,4
2024-04-15,-0.0125281273,3.34039e-05,1651757292.31,10,3,17.3099994659,0,4
2024-04-16,-0.001823795,2.6601e-06,129888111.75,1,1,19.2299995422,1,4
2024-04-18,-0.0020577341,4.9094e-06,237867224.56,1,1,18.2099990845,3,4
2024-04-19,-0.0087283501,4.7895e-06,231580097.01,2,1,18.0,4,4
2024-04-22,0.0092091395,0.0001044452,5005987842.11,6,5,18.7099990845,0,4
2024-04-23,0.0118666306,5.2951e-06,256127863.22,3,1,16.9400005341,1,4
2024-04-24,-0.0004746173,5.52007e-05,2701785054.22,3,4,15.6899995804,2,4
2024-04-26,0.0094739113,1.46708e-05,714991287.75,3,2,15.3699998856,4,4
2024-04-29,0.0035414704,3.66706e-05,1804096732.64,3,3,15.029999733,0,4
2024-04-30,-0.0158412473,0.0001038801,5128727660.96,7,5,14.6700000763,1,4
2024-05-01,-0.003247151,1.1016e-06,53524081.3,1,1,15.6499996185,2,5
2024-05-03,0.0123953226,1.02863e-05,502844915.65,2,2,14.6800003052,4,5
2024-05-06,0.0103268178,5.33525e-05,2640448644.61,5,4,13.4899997711,0,5
2024-05-07,0.0011034464,3.6577e-05,1828911492.58,3,3,13.4899997711,1,5
2024-05-10,0.001288125,1.5866e-05,798858344.77,2,2,12.6899995804,4,5
2024-05-13,0.0001342951,5.4883e-06,276693352.18,1,1,12.5500001907,0,5
2024-05-14,0.004588153,1.22719e-05,618769554.03,1,2,13.6000003815,1,5
2024-05-15,0.0123830339,4.9324e-06,249843532.68,4,1,13.4200000763,2,5
2024-05-16,-0.0020575084,7.4457e-05,3818183790.83,2,4,12.4499998093,3,5
2024-05-17,0.0014375338,4.42482e-05,2264398580.03,5,3,12.4200000763,4,5
2024-05-20,0.0011521113,1.22172e-05,626113883.85,3,2,11.9899997711,0,5
2024-05-21,0.0024525295,5.64916e-05,2898440734.23,7,4,12.1499996185,1,5
2024-05-22,-0.0028793441,1.28709e-05,661991499.93,2,2,11.8599996567,2,5
2024-05-23,-0.0073042202,4.3216e-06,221634839.18,1,1,12.2899999619,3,5
2024-05-24,0.0066164353,1.51365e-05,770607219.12,5,2,12.7700004578,4,5
2024-05-28,0.0006988424,0.0001011609,5184240234.31,9,5,11.9300003052,1,5
2024-05-29,-0.0070025518,2.6504e-06,135923823.91,1,1,12.9200000763,2,5
2024-05-30,-0.0066337016,6.907e-06,351730995.53,1,1,14.279999733,3,5
2024-05-31,0.0091081493,2.79725e-05,1415028724.28,7,3,14.470000267,4,5
2024-06-03,0.0008153529,0.000146064,7456149273.66,14,5,12.9200000763,0,6
2024-06-04,0.0011178986,3.04878e-05,1557582174.87,5,3,13.1099996567,1,6
2024-06-05,0.0118851002,1.10861e-05,567007690.68,3,2,13.1599998474,2,6
2024-06-07,-0.0012156574,9.57047e-05,4952984629.1,4,5,12.5799999237,4,6
2024-06-10,0.0030897611,3.94615e-05,2039760839.17,11,3,12.220000267,0,6
2024-06-11,0.0024083171,2.34717e-05,1216999461.93,9,3,12.7399997711,1,6
2024-06-12,0.008213005,1.4272e-06,74180198.09,1,1,12.8500003815,2,6
2024-06-13,0.0020134973,0.0001243934,6518376645.93,3,5,12.0399999619,3,6
2024-06-14,0.0006083825,1.98944e-05,1044589980.25,7,2,11.9399995804,4,6
2024-06-17,0.0079589264,0.0001652827,8683747083.27,8,5,12.6599998474,0,6
2024-06-18,0.0025406959,7.6377e-05,4044688924.26,17,4,12.75,1,6
2024-06-20,-0.0027165313,2.02543e-05,1075327998.16,2,2,12.3000001907,3,6
2024-06-21,-0.0045520845,9.48892e-05,5024120925.97,15,5,13.279999733,4,6
2024-06-24,-0.0032506648,1.33616e-05,704240450.75,3,2,13.1999998093,0,6
2024-06-25,0.0038508805,0.0001046902,5499887341.07,14,5,13.3299999237,1,6
2024-06-26,0.0012480823,2.41848e-05,1275437161.09,1,3,12.8400001526,2,6
2024-06-27,0.0015764795,2.59471e-05,1370084682.22,3,3,12.5500001907,3,6
2024-06-28,-0.003935107,0.0001308948,6922533714.45,17,5,12.2399997711,4,6
2024-07-01,0.0020580945,2.51703e-05,1325926147.67,5,3,12.4399995804,0,7
2024-07-02,0.0067297149,0.0001641036,8662459298.25,23,5,12.220000267,1,7
2024-07-03,0.0044626003,3.3579e-06,178445788.91,2,1,12.029999733,2,7
2024-07-05,0.0057664972,0.000100457,5362288954.25,8,5,12.0900001526,4,7
2024-07-08,0.001153928,3.6187e-06,194275125.75,1,1,12.4799995422,0,7
2024-07-09,0.0009724427,4.40329e-05,2366713041.27,4,3,12.3699998856,1,7
2024-07-10,0.0098952897,9.3203e-06,501440864.3,2,2,12.5100002289,2,7
2024-07-12,0.0063075221,2.84537e-05,1532651446.81,6,3,12.9200000763,4,7
2024-07-15,0.0027501189,1.78473e-05,967403683.17,6,2,12.4600000381,0,7
2024-07-16,0.0059301478,8.14886e-05,4429203696.96,18,4,13.1199998856,1,7
2024-07-18,-0.0076849019,4.4124e-06,237867224.56,1,1,14.4799995422,3,7
2024-07-19,-0.0066405803,3.79506e-05,2030172263.0,9,3,15.9300003052,4,7
2024-07-22,0.0103099042,1.3647e-06,72518681.77,1,1,16.5200004578,0,7
2024-07-23,-0.0015685479,0.000104814,5627222932.05,9,5,14.9099998474,1,7
2024-07-24,-0.0226625161,5.04775e-05,2705771335.02,3,4,14.720000267,2,7
2024-07-26,0.0111996984,2.41971e-05,1261051363.12,4,3,18.4599990845,4,7
2024-07-29,0.0005877734,4.35931e-05,2297331174.25,3,3,16.3899993896,0,7
2024-07-30,-0.0050664691,9.637e-07,50814061.69,1,1,16.6000003815,1,7
2024-07-31,0.016254608,1.0202e-06,53524081.3,1,1,17.6900005341,2,7
2024-08-02,-0.0186184143,9.27915e-05,4877214811.31,7,5,18.5900001526,4,8
2024-08-05,-0.0291236983,3.4391e-06,177397952.46,1,1,23.3899993896,0,8
2024-08-06,0.0092195668,5.7068e-05,2857971065.21,5,4,38.5699996948,1,8
