ticker,cik10,status,missing_fields,pretax_tag,tax_tag,pretax_tag_2015,pretax_tag_2025,tax_tag_2015,tax_tag_2025,pretax_2015,tax_2015,pretax_2025,tax_2025,pretax_end_2015,pretax_end_2025,tax_end_2015,tax_end_2025,has_domestic,has_foreign,dom_for_match_2015,dom_for_match_2025,dom_plus_for_2015,dom_plus_for_2025,dom_for_vs_consol_2015,dom_for_vs_consol_2025,n_pretax_tags,consol_candidates,pretax_frame_2015,pretax_frame_2025
ELV,0001156039,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,4631000000.0,2071000000.0,6710000000.0,1049000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,,1,,6710000000.0,,0.0,5,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
EME,0000105634,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,278823000.0,106256000.0,1721624000.0,448807000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,278823000.0,1721624000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
EMR,0000032604,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,4161000000.0,1428000000.0,2934000000.0,696000000.0,2015-09-30,2025-09-30,2015-09-30,2025-09-30,1,1,1,1,4161000000.0,2934000000.0,0.0,0.0,7,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeInco,,CY2025
ETR,0000065984,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,-799661000.0,-642927000.0,2271280000.0,497952000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,0,0,,,,,,,3,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
EOG,0000821189,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,-6921556000.0,-2397041000.0,6362000000.0,1382000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,-6921556000.0,6362000000.0,0.0,0.0,5,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments|ResultsOfOperationsIncomeBeforeIncomeTaxes,CY2015,CY2025
EQT,0000033213,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,426561000.0,104675000.0,2977542000.0,651884000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,0,0,,,,,,,2,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
EFX,0000033185,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,636600000.0,201800000.0,894900000.0,230600000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,636600000.0,894900000.0,0.0,0.0,5,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
EQIX,0001101239,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,210998000.0,23224000.0,1508000000.0,160000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,210998000.0,1508000000.0,0.0,0.0,6,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinor,,CY2025
ERIE,0000922621,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,266249000.0,91571000.0,710603000.0,151268000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,0,0,,,,,,,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
ESS,0000920522,missing_year,pretax_2015|pretax_2025|tax_2015|tax_2025,,,,,,,,,,,,,,,0,0,,,,,,,4,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinor,,
EL,0001001250,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,1560600000.0,467200000.0,-1040000000.0,93000000.0,2015-06-30,2025-06-30,2015-06-30,2025-06-30,1,1,,1,,-1040000000.0,,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,
EG,0001095073,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,1208509000.0,134021000.0,1887000000.0,296000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,0,0,,,,,,,2,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
EVRG,0001711269,missing_year,pretax_2015|tax_2015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,IncomeTaxExpenseBenefit,,,891000000.0,29900000.0,,2025-12-31,,2025-12-31,0,0,,,,,,,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
ES,0000072741,missing_year,pretax_2015|pretax_2025,,IncomeTaxExpenseBenefit,,,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,,539967000.0,,140286000.0,,,2015-12-31,2025-12-31,1,0,,,,,,,1,,,
EXC,0001109357,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,3330000000.0,1073000000.0,3291000000.0,523000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,0,,,,,,,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|SegmentReportingIncomeBeforeIncomeTaxesExtraordinaryItemsDiscontinuedOperationsAndCumulativeEffect,,CY2025
EXE,0000895126,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,-19098000000.0,-4463000000.0,2282000000.0,463000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,0,,,,,,,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
EXPE,0001324424,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,925962000.0,203214000.0,1591000000.0,290000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,925962000.0,1591000000.0,0.0,0.0,5,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
EXPD,0000746515,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,736689000.0,277192000.0,1094063000.0,282015000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,736689000.0,1094063000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
EXR,0001289490,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,205476000.0,11148000.0,940761000.0,41559000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,0,0,,,,,,,2,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
XOM,0000034088,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,21966000000.0,5415000000.0,41268000000.0,11504000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,21966000000.0,41268000000.0,0.0,0.0,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
FFIV,0001048695,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,561344000.0,196330000.0,808336000.0,115956000.0,2015-09-30,2025-09-30,2015-09-30,2025-09-30,1,1,1,1,561344000.0,808336000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
FDS,0001013237,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,333754000.0,92703000.0,720958000.0,123918000.0,2015-08-31,2025-08-31,2015-08-31,2025-08-31,1,1,1,1,333754000.0,720958000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
FICO,0000814547,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,109238000.0,22736000.0,802595000.0,150649000.0,2015-09-30,2025-09-30,2015-09-30,2025-09-30,0,1,,,,,,,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
FAST,0000815556,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,826020000.0,309659000.0,1655000000.0,396600000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,826020000.0,1655000000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
FRT,0000034903,missing_year,pretax_2015|pretax_2025|tax_2015|tax_2025,,,,,,,,,,,,,,,0,0,,,,,,,0,,,
FDX,0001048911,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,1627000000.0,577000000.0,5441000000.0,1349000000.0,2015-05-31,2025-05-31,2015-05-31,2025-05-31,1,1,,1,,5414000000.0,,-27000000.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,
FDXF,0002082247,missing_year,pretax_2015|tax_2015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,IncomeTaxExpenseBenefit,,,1802000000.0,456000000.0,,2025-05-31,,2025-05-31,1,1,,1,,1802000000.0,,0.0,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2024
FERG,0002011641,missing_year,pretax_2015|tax_2015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,IncomeTaxExpenseBenefit,,,2423000000.0,567000000.0,,2025-07-31,,2025-07-31,1,0,,,,,,,2,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,
FIS,0001136893,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,1036900000.0,378800000.0,1176000000.0,265000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,1036900000.0,1176000000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
FITB,0000035527,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,2365000000.0,659000000.0,3211000000.0,689000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,,1,,3211000000.0,,0.0,5,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments|SegmentReportingInformationIncomeLossBeforeIncomeTaxes,,CY2025
FSLR,0001274494,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,519835000.0,-6156000.0,1580913000.0,52684000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,519835000.0,1580913000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
FE,0001031296,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,893000000.0,315000000.0,1559000000.0,288000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,0,0,,,,,,,3,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
FISV,0000798354,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,1057000000.0,377000000.0,4264000000.0,811000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,,1,,4264000000.0,,0.0,4,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
