quarter,sector,role,flow_bn,level_bn,reval_bn,series_code
2025:Q3,Interval funds and tender offer funds,issuer_detail,14.642,223.335,5.647,FU463164105.Q
2025:Q3,Security brokers and dealers,issuer_detail,-1.148,272.788,47.288,FU663164105.Q
2025:Q3,Holding companies,issuer_detail,-38.502,4034.455,310.527,FU733164105.Q
2025:Q3,Other financial business,issuer_detail,-0.139,2559.778,14.31,FU503164105.Q
2025:Q3,Rest of the world,issuer,63.271,12566.43,744.881,FU263164105.Q
2025:Q3,Households and nonprofit organizations,holder,419.639,42969.749,2908.691,FU153064105.Q
2025:Q3,Nonfinancial corporate business,holder,-45.467,3576.762,261.852,FU103064103.Q
2025:Q3,Federal government,holder,9.336,389.576,22.815,FU313064105.Q
2025:Q3,State and local governments,holder,-7.617,150.212,11.539,FU213064103.Q
2025:Q3,Central bank,holder,0.0,0.0,0.0,FU713064103.Q
2025:Q3,U.S.-chartered depository institutions,holder,1.364,91.062,4.72,FU763064103.Q
2025:Q3,Foreign banking offices in the U.S.,holder,0.0,0.0,0.0,FU753064103.Q
2025:Q3,Property-casualty insurance companies,holder,-24.196,594.248,41.682,FU513064105.Q
2025:Q3,Life insurance companies,holder,-40.523,849.682,59.999,FU543064105.Q
2025:Q3,"Private pension funds, including 403(b) plans",holder,221.257,4750.991,331.187,FU573064105.Q
2025:Q3,Federal government pension funds,holder,2.057,718.48,51.967,FU343064105.Q
2025:Q3,State and local government employee defined benefit pension funds,holder,-59.009,3797.069,214.967,FU223064145.Q
2025:Q3,Mutual funds,holder,-521.522,17029.997,1108.554,FU653064100.Q
2025:Q3,Closed-end funds,holder,-0.667,111.863,5.457,FU553064103.Q
2025:Q3,Exchange-traded funds,holder,223.856,10207.887,721.642,FU563064100.Q
2025:Q3,Business development companies,holder,2.237,38.711,0.344,FU453064103.Q
2025:Q3,Interval funds and tender offer funds,holder,5.881,116.531,5.123,FU463064105.Q
2025:Q3,Hedge funds (domestic),holder,-9.666,821.154,60.745,FU623064105.Q
2025:Q3,Private debt funds,holder,6.994,164.332,1.484,FU443064100.Q
2025:Q3,Security brokers and dealers,holder,-27.044,169.347,14.359,FU663064105.Q
2025:Q3,Other financial business,holder,0.0,0.0,0.0,FU503064105.Q
2025:Q3,Rest of the world,holder,151.565,19147.182,1319.537,FU263064105.Q
2025:Q4,All sectors,total,477.135,108715.751,2543.781,FU893064105.Q
2025:Q4,Nonfinancial corporate business,issuer,-66.092,71994.893,1663.76,FU103164105.Q
2025:Q4,Domestic financial sectors,issuer,539.054,23648.82,378.586,FU793164105.Q
2025:Q4,U.S.-chartered depository institutions,issuer_detail,1.495,112.862,8.436,FU763164105.Q
2025:Q4,Property-casualty insurance companies,issuer_detail,-4.193,1596.84,-2.36,FU513164105.Q
2025:Q4,"Life insurance companies, general accounts",issuer_detail,-3.927,293.832,0.913,FU543164175.Q
2025:Q4,Closed-end funds,issuer_detail,0.619,256.707,-1.172,FU554090005.Q
2025:Q4,Exchange-traded funds,issuer_detail,559.268,13372.957,178.579,FU564090005.Q
2025:Q4,Government-sponsored enterprises,issuer_detail,0.0,416.32,19.287,FU403164105.Q
2025:Q4,Mortgage real estate investment trusts,issuer_detail,2.768,75.459,0.701,FU643164105.Q
2025:Q4,Business development companies,issuer_detail,12.227,286.704,-1.784,FU453164105.Q
2025:Q4,Interval funds and tender offer funds,issuer_detail,8.853,236.798,4.61,FU463164105.Q
2025:Q4,Security brokers and dealers,issuer_detail,4.657,244.452,-32.993,FU663164105.Q
2025:Q4,Holding companies,issuer_detail,-43.34,4259.316,268.201,FU733164105.Q
2025:Q4,Other financial business,issuer_detail,0.627,2496.573,-63.832,FU503164105.Q
2025:Q4,Rest of the world,issuer,4.173,13072.038,501.435,FU263164105.Q
2025:Q4,Households and nonprofit organizations,holder,263.464,44322.838,1089.625,FU153064105.Q
2025:Q4,Nonfinancial corporate business,holder,-46.534,3614.207,83.979,FU103064103.Q
2025:Q4,Federal government,holder,1.027,414.183,23.58,FU313064105.Q
2025:Q4,State and local governments,holder,-4.408,148.883,3.079,FU213064103.Q
2025:Q4,Central bank,holder,0.0,0.0,0.0,FU713064103.Q
2025:Q4,U.S.-chartered depository institutions,holder,3.293,96.211,1.856,FU763064103.Q
2025:Q4,Foreign banking offices in the U.S.,holder,0.0,0.0,0.0,FU753064103.Q
2025:Q4,Property-casualty insurance companies,holder,5.123,613.251,13.88,FU513064105.Q
2025:Q4,Life insurance companies,holder,-44.997,824.53,19.845,FU543064105.Q
2025:Q4,"Private pension funds, including 403(b) plans",holder,27.285,4875.66,97.384,FU573064105.Q
2025:Q4,Federal government pension funds,holder,-4.482,733.64,19.642,FU343064105.Q
2025:Q4,State and local government employee defined benefit pension funds,holder,-107.554,3855.219,165.704,FU223064145.Q
2025:Q4,Mutual funds,holder,-221.555,17115.647,307.205,FU653064100.Q
2025:Q4,Closed-end funds,holder,0.243,112.175,0.069,FU553064103.Q
2025:Q4,Exchange-traded funds,holder,402.491,10760.928,150.55,FU563064100.Q
2025:Q4,Business development companies,holder,3.394,41.84,-0.265,FU453064103.Q
2025:Q4,Interval funds and tender offer funds,holder,7.635,128.886,4.72,FU463064105.Q
2025:Q4,Hedge funds (domestic),holder,18.23,856.215,16.831,FU623064105.Q
2025:Q4,Private debt funds,holder,9.604,172.811,-1.125,FU443064100.Q
2025:Q4,Security brokers and dealers,holder,-31.966,140.852,3.471,FU663064105.Q
2025:Q4,Other financial business,holder,0.0,0.0,0.0,FU503064105.Q
2025:Q4,Rest of the world,holder,196.842,19887.775,543.751,FU263064105.Q
2026:Q1,All sectors,total,443.748,106042.859,-3116.64,FU893064105.Q
2026:Q1,Nonfinancial corporate business,issuer,51.267,70018.384,-2027.776,FU103164105.Q
2026:Q1,Domestic financial sectors,issuer,397.839,23019.672,-1026.987,FU793164105.Q
2026:Q1,U.S.-chartered depository institutions,issuer_detail,-2.822,116.035,5.995,FU763164105.Q
2026:Q1,Property-casualty insurance companies,issuer_detail,-6.502,1505.51,-84.828,FU513164105.Q
2026:Q1,"Life insurance companies, general accounts",issuer_detail,-5.161,267.955,-20.716,FU543164175.Q
2026:Q1,Closed-end funds,issuer_detail,0.516,253.294,-3.929,FU554090005.Q
2026:Q1,Exchange-traded funds,issuer_detail,447.613,13552.294,-268.276,FU564090005.Q
2026:Q1,Government-sponsored enterprises,issuer_detail,0.0,434.441,18.121,FU403164105.Q
2026:Q1,Mortgage real estate investment trusts,issuer_detail,-0.347,75.532,0.42,FU643164105.Q
2026:Q1,Business development companies,issuer_detail,5.299,285.554,-6.449,FU453164105.Q
2026:Q1,Interval funds and tender offer funds,issuer_detail,8.107,247.714,2.809,FU463164105.Q
2026:Q1,Security brokers and dealers,issuer_detail,-3.554,198.353,-42.545,FU663164105.Q
2026:Q1,Holding companies,issuer_detail,-45.908,3893.656,-319.752,FU733164105.Q
2026:Q1,Other financial business,issuer_detail,0.598,2189.334,-307.837,FU503164105.Q
2026:Q1,Rest of the world,issuer,-5.358,13004.803,-61.877,FU263164105.Q
2026:Q1,Households and nonprofit organizations,holder,490.021,44007.836,-805.023,FU153064105.Q
2026:Q1,Nonfinancial corporate business,holder,-43.082,3403.77,-167.355,FU103064103.Q
2026:Q1,Federal government,holder,1.534,443.386,27.669,FU313064105.Q
2026:Q1,State and local governments,holder,6.115,148.626,-6.372,FU213064103.Q
2026:Q1,Central bank,holder,0.0,0.0,0.0,FU713064103.Q
2026:Q1,U.S.-chartered depository institutions,holder,-0.94,95.645,0.374,FU763064103.Q
2026:Q1,Foreign banking offices in the U.S.,holder,0.0,0.0,0.0,FU753064103.Q
2026:Q1,Property-casualty insurance companies,holder,17.095,612.616,-17.73,FU513064105.Q
2026:Q1,Life insurance companies,holder,-13.894,786.797,-23.839,FU543064105.Q
2026:Q1,"Private pension funds, including 403(b) plans",holder,-22.643,4644.353,-208.664,FU573064105.Q
2026:Q1,Federal government pension funds,holder,-9.944,703.894,-19.802,FU343064105.Q
2026:Q1,State and local government employee defined benefit pension funds,holder,-58.456,3657.228,-139.535,FU223064145.Q
2026:Q1,Mutual funds,holder,-197.553,16407.961,-510.133,FU653064100.Q
2026:Q1,Closed-end funds,holder,0.088,112.024,-0.239,FU553064103.Q
2026:Q1,Exchange-traded funds,holder,268.973,10753.431,-276.47,FU563064100.Q
2026:Q1,Business development companies,holder,0.49,41.859,-0.471,FU453064103.Q
2026:Q1,Interval funds and tender offer funds,holder,5.363,138.573,4.324,FU463064105.Q
2026:Q1,Hedge funds (domestic),holder,-31.573,787.999,-36.643,FU623064105.Q
2026:Q1,Private debt funds,holder,2.633,173.499,-1.945,FU443064100.Q
2026:Q1,Security brokers and dealers,holder,51.265,186.095,-6.022,FU663064105.Q
2026:Q1,Other financial business,holder,0.0,0.0,0.0,FU503064105.Q
2026:Q1,Rest of the world,holder,-21.744,18937.267,-928.764,FU263064105.Q
2026:Q2,All sectors,total,730.548,123687.233,16913.826,FU893064105.Q
2026:Q2,Nonfinancial corporate business,issuer,153.209,83050.847,12879.254,FU103164105.Q
2026:Q2,Domestic financial sectors,issuer,542.443,26193.848,2631.733,FU793164105.Q
2026:Q2,U.S.-chartered depository institutions,issuer_detail,1.084,133.029,15.91,FU763164105.Q
2026:Q2,Property-casualty insurance companies,issuer_detail,-6.366,1584.325,85.181,FU513164105.Q
2026:Q2,"Life insurance companies, general accounts",issuer_detail,-4.783,299.582,36.41,FU543164175.Q
2026:Q2,Closed-end funds,issuer_detail,0.08,266.715,13.341,FU554090005.Q
2026:Q2,Exchange-traded funds,issuer_detail,543.408,15702.34,1606.638,FU564090005.Q
2026:Q2,Government-sponsored enterprises,issuer_detail,0.097,456.788,22.25,FU403164105.Q
2026:Q2,Mortgage real estate investment trusts,issuer_detail,0.111,78.864,3.221,FU643164105.Q
2026:Q2,Business development companies,issuer_detail,1.042,283.819,-2.777,FU453164105.Q
2026:Q2,Interval funds and tender offer funds,issuer_detail,10.631,264.362,6.017,FU463164105.Q
2026:Q2,Security brokers and dealers,issuer_detail,2.729,235.084,34.002,FU663164105.Q
2026:Q2,Holding companies,issuer_detail,-46.44,4457.227,610.011,FU733164105.Q
2026:Q2,Other financial business,issuer_detail,40.85,2431.713,201.529,FU503164105.Q
2026:Q2,Rest of the world,issuer,34.896,14442.538,1402.839,FU263164105.Q
2026:Q2,Households and nonprofit organizations,holder,350.487,52119.174,7760.851,FU153064105.Q
2026:Q2,Nonfinancial corporate business,holder,-43.082,3866.853,506.165,FU103064103.Q
2026:Q2,Federal government,holder,4.6,512.682,64.696,FU313064105.Q
2026:Q2,State and local governments,holder,-22.054,149.447,22.875,FU213064103.Q
2026:Q2,Central bank,holder,0.0,0.0,0.0,FU713064103.Q
2026:Q2,U.S.-chartered depository institutions,holder,-0.729,102.471,7.555,FU763064103.Q
2026:Q2,Foreign banking offices in the U.S.,holder,0.0,0.0,0.0,FU753064103.Q
2026:Q2,Property-casualty insurance companies,holder,-27.149,682.849,97.382,FU513064105.Q
2026:Q2,Life insurance companies,holder,-50.47,861.396,125.069,FU543064105.Q
2026:Q2,"Private pension funds, including 403(b) plans",holder,-25.756,5333.402,714.805,FU573064105.Q
2026:Q2,Federal government pension funds,holder,-33.993,780.298,110.397,FU343064105.Q
2026:Q2,State and local government employee defined benefit pension funds,holder,22.635,4065.798,385.935,FU223064145.Q
2026:Q2,Mutual funds,holder,-222.963,18621.486,2436.488,FU653064100.Q
2026:Q2,Closed-end funds,holder,0.089,122.775,10.662,FU553064103.Q
2026:Q2,Exchange-traded funds,holder,393.132,12797.403,1650.84,FU563064100.Q
2026:Q2,Business development companies,holder,4.061,46.084,0.164,FU453064103.Q
2026:Q2,Interval funds and tender offer funds,holder,4.468,149.217,6.176,FU463064105.Q
2026:Q2,Hedge funds (domestic),holder,-3.113,906.166,121.28,FU623064105.Q
2026:Q2,Private debt funds,holder,3.44,177.619,0.68,FU443064100.Q
2026:Q2,Security brokers and dealers,holder,-33.291,181.446,28.642,FU663064105.Q
2026:Q2,Other financial business,holder,0.0,0.0,0.0,FU503064105.Q
2026:Q2,Rest of the world,holder,410.236,22210.667,2863.164,FU263064105.Q
