cik,entityName,val,accn,end,fy,fp,form,filed,frame,year,tag
1341439,Oracle Corporation,2880471000.0,0001193125-26-277521,2026-06-12,,,,,,2026,EntityCommonStockSharesOutstanding
1373715,"SERVICENOW, INC.",161400000.0,0001373715-16-000324,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
1373715,"SERVICENOW, INC.",168000000.0,0001373715-17-000026,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
1373715,"SERVICENOW, INC.",174700000.0,0001373715-18-000058,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
1373715,"SERVICENOW, INC.",180500000.0,0001373715-19-000070,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
1373715,"SERVICENOW, INC.",189800000.0,0001373715-20-000072,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
1373715,"SERVICENOW, INC.",196100000.0,0001373715-21-000061,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
1373715,"SERVICENOW, INC.",200000000.0,0001373715-22-000024,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
1373715,"SERVICENOW, INC.",203000000.0,0001373715-23-000035,2023-01-25,,,,,,2022,EntityCommonStockSharesOutstanding
1373715,"SERVICENOW, INC.",205000000.0,0001373715-24-000030,2024-01-19,,,,,,2023,EntityCommonStockSharesOutstanding
1373715,"SERVICENOW, INC.",206000000.0,0001373715-25-000010,2025-01-23,,,,,,2024,EntityCommonStockSharesOutstanding
1373715,"SERVICENOW, INC.",1046000000.0,0001373715-26-000007,2026-01-23,,,,,,2025,EntityCommonStockSharesOutstanding
1373715,"SERVICENOW, INC.",1034000000.0,0001373715-26-000076,2026-06-30,,,,,,2026,EntityCommonStockSharesOutstanding
1374310,"Cboe Global Markets, Inc.",81795365.0,0001374310-16-000038,2016-02-12,,,,,,2015,EntityCommonStockSharesOutstanding
1374310,"Cboe Global Markets, Inc.",110435193.0,0001558370-20-001127,2020-02-14,,,,,,2019,EntityCommonStockSharesOutstanding
1374310,"Cboe Global Markets, Inc.",107210079.0,0001558370-21-001286,2021-02-12,,,,,,2020,EntityCommonStockSharesOutstanding
1374310,"Cboe Global Markets, Inc.",106602177.0,0001558370-22-001386,2022-02-11,,,,,,2021,EntityCommonStockSharesOutstanding
1374310,"Cboe Global Markets, Inc.",105742628.0,0001558370-23-001489,2023-02-10,,,,,,2022,EntityCommonStockSharesOutstanding
1374310,"Cboe Global Markets, Inc.",105581561.0,0001558370-24-001277,2024-02-09,,,,,,2023,EntityCommonStockSharesOutstanding
1374310,"Cboe Global Markets, Inc.",104701695.0,0001628280-25-006984,2025-02-14,,,,,,2024,EntityCommonStockSharesOutstanding
1374310,"Cboe Global Markets, Inc.",104667696.0,0001628280-26-010013,2026-02-13,,,,,,2025,EntityCommonStockSharesOutstanding
1374310,"Cboe Global Markets, Inc.",104431019.0,0001628280-26-051239,2026-07-24,,,,,,2026,EntityCommonStockSharesOutstanding
1375365,"SUPER MICRO COMPUTER, INC.",47756966.0,0001628280-16-010768,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
1375365,"SUPER MICRO COMPUTER, INC.",48295896.0,0001628280-17-000961,2017-01-30,,,,,,2016,EntityCommonStockSharesOutstanding
1375365,"SUPER MICRO COMPUTER, INC.",51260228.0,0001375365-20-000011,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
1375365,"SUPER MICRO COMPUTER, INC.",50575310.0,0001375365-21-000011,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
1375365,"Super Micro Computer, Inc.",51563316.0,0001375365-22-000013,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
1375365,"Super Micro Computer, Inc.",53637158.0,0001375365-23-000012,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
1375365,"Super Micro Computer, Inc.",55933330.0,0001375365-24-000011,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
1375365,"Super Micro Computer, Inc.",593481352.0,0001375365-25-000006,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
1375365,"Super Micro Computer, Inc.",598989428.0,0001375365-26-000007,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
1375365,"Super Micro Computer, Inc.",656965384.0,0001375365-26-000022,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",118833877.0,0001383312-16-000078,2016-01-29,,,,,,2015,EntityCommonStockSharesOutstanding
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",118276050.0,0001383312-17-000012,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",116654180.0,0001383312-18-000007,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",115680778.0,0001383312-19-000008,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",114802549.0,0001383312-20-000013,2020-01-24,,,,,,2019,EntityCommonStockSharesOutstanding
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",115798817.0,0001383312-21-000009,2021-01-26,,,,,,2020,EntityCommonStockSharesOutstanding
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",116772573.0,0001383312-22-000007,2022-01-27,,,,,,2021,EntityCommonStockSharesOutstanding
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",117693016.0,0001383312-23-000010,2023-01-27,,,,,,2022,EntityCommonStockSharesOutstanding
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",117772219.0,0001383312-24-000007,2024-01-29,,,,,,2023,EntityCommonStockSharesOutstanding
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",117018687.0,0001383312-25-000006,2025-01-28,,,,,,2024,EntityCommonStockSharesOutstanding
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",116748715.0,0001628280-26-004859,2026-01-29,,,,,,2025,EntityCommonStockSharesOutstanding
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",114021798.0,0001628280-26-052243,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
1385157,TE CONNECTIVITY PLC,369677636.0,0001047469-16-009797,2016-01-15,,,,,,2015,EntityCommonStockSharesOutstanding
1385157,TE CONNECTIVITY PLC,355292904.0,0001047469-17-000362,2017-01-23,,,,,,2016,EntityCommonStockSharesOutstanding
1385157,TE CONNECTIVITY PLC,351206368.0,0001047469-18-000394,2018-01-19,,,,,,2017,EntityCommonStockSharesOutstanding
1385157,TE CONNECTIVITY PLC,338854434.0,0001047469-19-000224,2019-01-18,,,,,,2018,EntityCommonStockSharesOutstanding
1385157,TE CONNECTIVITY PLC,334142101.0,0001558370-20-000310,2020-01-24,,,,,,2019,EntityCommonStockSharesOutstanding
1385157,TE CONNECTIVITY PLC,330888764.0,0001558370-21-000486,2021-01-22,,,,,,2020,EntityCommonStockSharesOutstanding
1385157,TE CONNECTIVITY LTD.,325575225.0,0001558370-22-000572,2022-01-21,,,,,,2021,EntityCommonStockSharesOutstanding
1385157,TE CONNECTIVITY LTD.,316456616.0,0001558370-23-000648,2023-01-20,,,,,,2022,EntityCommonStockSharesOutstanding
1385157,TE CONNECTIVITY LTD.,308798987.0,0001558370-24-000581,2024-01-19,,,,,,2023,EntityCommonStockSharesOutstanding
1385157,TE CONNECTIVITY PLC,298353180.0,0001558370-25-000397,2025-01-17,,,,,,2024,EntityCommonStockSharesOutstanding
1385157,TE CONNECTIVITY PLC,293434273.0,0001104659-26-006062,2026-01-16,,,,,,2025,EntityCommonStockSharesOutstanding
1385157,TE CONNECTIVITY PLC,289513228.0,0001104659-26-086509,2026-07-20,,,,,,2026,EntityCommonStockSharesOutstanding
1389170,TARGA RESOURCES CORP.,193949450.0,0001564590-17-001810,2017-02-10,,,,,,2016,EntityCommonStockSharesOutstanding
1389170,TARGA RESOURCES CORP.,218830282.0,0001564590-18-002330,2018-02-12,,,,,,2017,EntityCommonStockSharesOutstanding
1389170,TARGA RESOURCES CORP.,228654246.0,0001564590-21-006640,2021-02-12,,,,,,2020,EntityCommonStockSharesOutstanding
1389170,TARGA RESOURCES CORP.,223155363.0,0000950170-24-015841,2024-02-09,,,,,,2023,EntityCommonStockSharesOutstanding
1389170,TARGA RESOURCES CORP.,218106765.0,0000950170-25-023983,2025-02-14,,,,,,2024,EntityCommonStockSharesOutstanding
1389170,TARGA RESOURCES CORP.,214951798.0,0001193125-26-059296,2026-02-13,,,,,,2025,EntityCommonStockSharesOutstanding
1389170,TARGA RESOURCES CORP.,214431021.0,0001193125-26-337729,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
1390777,Bank of New York Mellon Corp,1075800941.0,0001390777-16-000204,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
1390777,Bank of New York Mellon Corp,1037455967.0,0001390777-17-000065,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
1390777,Bank of New York Mellon Corp,1009749214.0,0001390777-18-000069,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
1390777,Bank of New York Mellon Corp,954548741.0,0001390777-19-000050,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
1390777,Bank of New York Mellon Corp,890210117.0,0001390777-20-000044,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
1390777,Bank of New York Mellon Corp,878735187.0,0001390777-21-000037,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
1390777,THE BANK OF NEW YORK MELLON CORPORATION,804494791.0,0001390777-22-000043,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
1390777,THE BANK OF NEW YORK MELLON CORPORATION,804200938.0,0001390777-23-000033,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
1390777,THE BANK OF NEW YORK MELLON CORPORATION,754437391.0,0001390777-24-000051,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
1390777,THE BANK OF NEW YORK MELLON CORPORATION,716320652.0,0001390777-25-000046,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
1390777,THE BANK OF NEW YORK MELLON CORPORATION,686907398.0,0001390777-26-000033,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
1390777,THE BANK OF NEW YORK MELLON CORPORATION,678504142.0,0001390777-26-000086,2026-06-30,,,,,,2026,EntityCommonStockSharesOutstanding
1393052,Veeva Systems Inc.,161015649.0,0001393052-23-000066,2023-11-30,,,,,,2023,EntityCommonStockSharesOutstanding
1393052,Veeva Systems Inc.,162350353.0,0001393052-24-000075,2024-12-06,,,,,,2024,EntityCommonStockSharesOutstanding
1393052,Veeva Systems Inc.,164381855.0,0001393052-25-000078,2025-11-19,,,,,,2025,EntityCommonStockSharesOutstanding
1393052,Veeva Systems Inc.,162443291.0,0001393052-26-000026,2026-06-01,,,,,,2026,EntityCommonStockSharesOutstanding
1393311,PUBLIC STORAGE,175691404.0,0001393311-24-000043,2024-02-13,,,,,,2023,EntityCommonStockSharesOutstanding
1393311,PUBLIC STORAGE,175506447.0,0001628280-26-007696,2026-02-05,,,,,,2025,EntityCommonStockSharesOutstanding
1393311,Public Storage,175621134.0,0001628280-26-050612,2026-07-21,,,,,,2026,EntityCommonStockSharesOutstanding
1393818,Blackstone Inc.,750625114.0,0001193125-26-340208,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
1396009,VULCAN MATERIALS COMPANY,133181057.0,0001396009-16-000044,2016-02-11,,,,,,2015,EntityCommonStockSharesOutstanding
1396009,VULCAN MATERIALS COMPANY,132355703.0,0001396009-17-000005,2017-02-14,,,,,,2016,EntityCommonStockSharesOutstanding
1396009,VULCAN MATERIALS COMPANY,132482375.0,0001396009-18-000011,2018-02-13,,,,,,2017,EntityCommonStockSharesOutstanding
1396009,VULCAN MATERIALS COMPANY,131830868.0,0001396009-19-000021,2019-02-12,,,,,,2018,EntityCommonStockSharesOutstanding
1396009,VULCAN MATERIALS COMPANY,132394732.0,0001396009-20-000006,2020-02-13,,,,,,2019,EntityCommonStockSharesOutstanding
1396009,VULCAN MATERIALS COMPANY,132547092.0,0001396009-21-000009,2021-02-12,,,,,,2020,EntityCommonStockSharesOutstanding
1396009,VULCAN MATERIALS COMPANY,132974340.0,0001396009-23-000007,2023-02-14,,,,,,2022,EntityCommonStockSharesOutstanding
1396009,VULCAN MATERIALS COMPANY,132227110.0,0001396009-24-000006,2024-02-13,,,,,,2023,EntityCommonStockSharesOutstanding
1396009,VULCAN MATERIALS COMPANY,132109660.0,0001396009-25-000005,2025-02-13,,,,,,2024,EntityCommonStockSharesOutstanding
1396009,VULCAN MATERIALS COMPANY,130580384.0,0001628280-26-009546,2026-02-11,,,,,,2025,EntityCommonStockSharesOutstanding
1396009,VULCAN MATERIALS COMPANY,129578739.0,0001628280-26-050486,2026-07-21,,,,,,2026,EntityCommonStockSharesOutstanding
1397187,lululemon athletica inc.,128749784.0,0001397187-15-000071,2015-12-03,,,,,,2015,EntityCommonStockSharesOutstanding
1397187,lululemon athletica inc.,127295920.0,0001397187-16-000134,2016-12-02,,,,,,2016,EntityCommonStockSharesOutstanding
1397187,lululemon athletica inc.,125599066.0,0001397187-17-000048,2017-12-01,,,,,,2017,EntityCommonStockSharesOutstanding
1397187,lululemon athletica inc.,122627574.0,0001397187-18-000053,2018-12-03,,,,,,2018,EntityCommonStockSharesOutstanding
1397187,lululemon athletica inc.,123334595.0,0001397187-19-000072,2019-12-06,,,,,,2019,EntityCommonStockSharesOutstanding
1397187,lululemon athletica inc.,125122533.0,0001397187-20-000057,2020-12-04,,,,,,2020,EntityCommonStockSharesOutstanding
1397187,lululemon athletica inc.,124090903.0,0001397187-21-000039,2021-12-02,,,,,,2021,EntityCommonStockSharesOutstanding
1397187,lululemon athletica inc.,122398776.0,0001397187-22-000049,2022-12-02,,,,,,2022,EntityCommonStockSharesOutstanding
1397187,lululemon athletica inc.,121074786.0,0001397187-23-000052,2023-12-01,,,,,,2023,EntityCommonStockSharesOutstanding
1397187,lululemon athletica inc.,116667564.0,0001397187-24-000041,2024-11-29,,,,,,2024,EntityCommonStockSharesOutstanding
1397187,lululemon athletica inc.,112190041.0,0001397187-25-000055,2025-12-05,,,,,,2025,EntityCommonStockSharesOutstanding
1397187,lululemon athletica inc.,108437957.0,0001397187-26-000078,2026-05-29,,,,,,2026,EntityCommonStockSharesOutstanding
1402057,CDW CORP,125017426.0,0001402057-26-000065,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
1403568,"ULTA BEAUTY, INC.",63699389.0,0001193125-15-394322,2015-11-25,,,,,,2015,EntityCommonStockSharesOutstanding
1403568,"ULTA BEAUTY, INC.",62232788.0,0001193125-16-782523,2016-11-28,,,,,,2016,EntityCommonStockSharesOutstanding
1403568,"ULTA BEAUTY, INC.",60992388.0,0001558370-17-009136,2017-11-27,,,,,,2017,EntityCommonStockSharesOutstanding
1403568,"ULTA BEAUTY, INC.",59312145.0,0001558370-18-009611,2018-12-04,,,,,,2018,EntityCommonStockSharesOutstanding
1403568,"ULTA BEAUTY, INC.",57161342.0,0001558370-19-011366,2019-12-02,,,,,,2019,EntityCommonStockSharesOutstanding
1403568,"ULTA BEAUTY, INC.",56338639.0,0001558370-20-014169,2020-11-30,,,,,,2020,EntityCommonStockSharesOutstanding
1403568,"ULTA BEAUTY, INC.",54120173.0,0001558370-21-016478,2021-11-29,,,,,,2021,EntityCommonStockSharesOutstanding
1403568,"ULTA BEAUTY, INC.",50880771.0,0001558370-22-018318,2022-11-28,,,,,,2022,EntityCommonStockSharesOutstanding
1403568,"ULTA BEAUTY, INC.",48561517.0,0001558370-23-019393,2023-11-27,,,,,,2023,EntityCommonStockSharesOutstanding
1403568,"ULTA BEAUTY, INC.",46372538.0,0001558370-24-016048,2024-12-02,,,,,,2024,EntityCommonStockSharesOutstanding
1403568,"ULTA BEAUTY, INC.",44362172.0,0001104659-25-118458,2025-12-01,,,,,,2025,EntityCommonStockSharesOutstanding
1403568,"ULTA BEAUTY, INC.",42989311.0,0001104659-26-069491,2026-05-28,,,,,,2026,EntityCommonStockSharesOutstanding
1404912,KKR & CO. INC.,897635601.0,0001404912-26-000027,2026-08-05,,,,,,2026,EntityCommonStockSharesOutstanding
1408198,MSCI Inc.,84808104.0,0001564590-20-004992,2020-02-11,,,,,,2019,EntityCommonStockSharesOutstanding
1408198,MSCI Inc.,82574643.0,0001564590-21-005811,2021-02-05,,,,,,2020,EntityCommonStockSharesOutstanding
1408198,MSCI INC.,81268195.0,0001564590-22-004803,2022-02-04,,,,,,2021,EntityCommonStockSharesOutstanding
1408198,MSCI INC.,79959989.0,0001408198-23-000011,2023-02-03,,,,,,2022,EntityCommonStockSharesOutstanding
1408198,MSCI INC.,79091212.0,0001408198-24-000030,2024-02-02,,,,,,2023,EntityCommonStockSharesOutstanding
1408198,MSCI INC.,77651999.0,0001408198-25-000053,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
1408198,MSCI INC.,73474042.0,0001408198-26-000011,2026-01-30,,,,,,2025,EntityCommonStockSharesOutstanding
1408198,MSCI INC.,72700000.0,0001408198-26-000046,2026-07-14,,,,,,2026,EntityCommonStockSharesOutstanding
1410636,"American Water Works Company, Inc.",180751697.0,0001410636-19-000041,2019-02-14,,,,,,2018,EntityCommonStockSharesOutstanding
1410636,"American Water Works Company, Inc.",180974719.0,0001410636-20-000040,2020-02-13,,,,,,2019,EntityCommonStockSharesOutstanding
1410636,"AMERICAN WATER WORKS COMPANY, INC.",181724991.0,0001410636-22-000048,2022-02-10,,,,,,2021,EntityCommonStockSharesOutstanding
1410636,"AMERICAN WATER WORKS COMPANY, INC.",181858619.0,0001410636-23-000020,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
1410636,"AMERICAN WATER WORKS COMPANY, INC.",194755320.0,0001410636-24-000050,2024-02-06,,,,,,2023,EntityCommonStockSharesOutstanding
1410636,"AMERICAN WATER WORKS COMPANY, INC.",194947313.0,0001410636-25-000022,2025-02-10,,,,,,2024,EntityCommonStockSharesOutstanding
1410636,"American Water Works Company, Inc.",195208666.0,0001410636-26-000034,2026-02-09,,,,,,2025,EntityCommonStockSharesOutstanding
1410636,"AMERICAN WATER WORKS COMPANY, INC.",198728989.0,0001410636-26-000120,2026-07-20,,,,,,2026,EntityCommonStockSharesOutstanding
1413329,Philip Morris International Inc.,1549347456.0,0001413329-16-000076,2016-01-29,,,,,,2015,EntityCommonStockSharesOutstanding
1413329,Philip Morris International Inc.,1551385884.0,0001413329-17-000014,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
1413329,Philip Morris International Inc.,1553229898.0,0001413329-18-000007,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
1413329,Philip Morris International Inc.,1554584344.0,0001413329-19-000007,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
1413329,Philip Morris International Inc.,1555911930.0,0001413329-20-000007,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
1413329,Philip Morris International Inc.,1557451856.0,0001413329-21-000007,2021-01-29,,,,,,2020,EntityCommonStockSharesOutstanding
1413329,PHILIP MORRIS INTERNATIONAL INC.,1549827817.0,0001413329-22-000011,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
1413329,PHILIP MORRIS INTERNATIONAL INC.,1550232895.0,0001413329-23-000025,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
1413329,PHILIP MORRIS INTERNATIONAL INC.,1552456597.0,0001413329-24-000013,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
1413329,PHILIP MORRIS INTERNATIONAL INC.,1554857221.0,0001413329-25-000013,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
1413329,PHILIP MORRIS INTERNATIONAL INC.,1556679579.0,0001628280-26-005939,2026-01-30,,,,,,2025,EntityCommonStockSharesOutstanding
1413329,Philip Morris International Inc.,1558613439.0,0001628280-26-049493,2026-07-17,,,,,,2026,EntityCommonStockSharesOutstanding
1413447,NXP Semiconductors N.V.,346002862.0,0001193125-16-481954,2015-12-31,,,,,,2015,EntityCommonStockSharesOutstanding
1413447,NXP Semiconductors N.V.,346002862.0,0001193125-17-068664,2016-12-31,,,,,,2016,EntityCommonStockSharesOutstanding
1413447,NXP Semiconductors N.V.,346002862.0,0001193125-18-114230,2017-12-31,,,,,,2017,EntityCommonStockSharesOutstanding
1413447,NXP Semiconductors N.V.,328702719.0,0001564590-19-005657,2018-12-31,,,,,,2018,EntityCommonStockSharesOutstanding
1413447,NXP Semiconductors N.V.,253620117.0,0001413447-25-000019,2025-02-14,,,,,,2024,EntityCommonStockSharesOutstanding
1413447,NXP Semiconductors N.V.,252692845.0,0001413447-26-000008,2026-02-10,,,,,,2025,EntityCommonStockSharesOutstanding
1413447,NXP Semiconductors N.V.,252164174.0,0001413447-26-000045,2026-07-24,,,,,,2026,EntityCommonStockSharesOutstanding
1418135,Keurig Dr Pepper Inc.,183094247.0,0001418135-17-000010,2017-02-10,,,,,,2016,EntityCommonStockSharesOutstanding
1418135,Keurig Dr Pepper Inc.,179744078.0,0001418135-18-000006,2018-02-08,,,,,,2017,EntityCommonStockSharesOutstanding
1418135,Keurig Dr Pepper Inc.,1360826038.0,0001418135-26-000051,2026-08-10,,,,,,2026,EntityCommonStockSharesOutstanding
1437107,"Warner Bros. Discovery, Inc.",2430029982.0,0001437107-23-000019,2023-02-09,,,,,,2022,EntityCommonStockSharesOutstanding
1437107,"Warner Bros. Discovery, Inc.",2439687237.0,0001437107-24-000017,2024-02-08,,,,,,2023,EntityCommonStockSharesOutstanding
1437107,"Warner Bros. Discovery, Inc.",2454764337.0,0001437107-25-000031,2025-02-13,,,,,,2024,EntityCommonStockSharesOutstanding
1437107,"Warner Bros. Discovery, Inc.",2479929515.0,0001437107-26-000020,2026-02-12,,,,,,2025,EntityCommonStockSharesOutstanding
1437107,"Warner Bros. Discovery, Inc.",2510703314.0,0001437107-26-000075,2026-07-23,,,,,,2026,EntityCommonStockSharesOutstanding
1442145,"VERISK ANALYTICS, INC.",163075947.0,0001442145-20-000012,2020-02-14,,,,,,2019,EntityCommonStockSharesOutstanding
